obsnme,obsval,weight,obgnme,extra,standard_deviation
wq0.1_ox_34,300.0,0.06086427267194157,oxy_0.1,,16.43
wq0.1_ox_35,345.9375,0.06086427267194157,oxy_0.1,,16.43
wq0.1_ox_36,296.25,0.06086427267194157,oxy_0.1,,16.43
wq0.1_ox_37,255.3125,0.06086427267194157,oxy_0.1,,16.43
wq0.1_ox_38,219.375,0.06086427267194157,oxy_0.1,,16.43
wq0.1_ox_39,267.1875,0.06086427267194157,oxy_0.1,,16.43
wq0.1_ox_40,245.625,0.06086427267194157,oxy_0.1,,16.43
wq0.1_ox_41,287.5,0.06086427267194157,oxy_0.1,,16.43
wq0.1_ox_42,253.4375,0.06086427267194157,oxy_0.1,,16.43
wq0.1_ox_43,263.125,0.06086427267194157,oxy_0.1,,16.43
wq0.1_ox_44,271.5625,0.06086427267194157,oxy_0.1,,16.43
wq0.1_ox_45,256.25,0.06086427267194157,oxy_0.1,,16.43
wq0.1_ox_46,302.1875,0.06086427267194157,oxy_0.1,,16.43
wq0.1_ox_47,247.5,0.06086427267194157,oxy_0.1,,16.43
wq0.1_ox_48,287.5,0.06086427267194157,oxy_0.1,,16.43
wq0.1_ox_49,282.5,0.06086427267194157,oxy_0.1,,16.43
wq0.1_ox_50,324.375,0.06086427267194157,oxy_0.1,,16.43
wq0.1_ox_51,285.9375,0.06086427267194157,oxy_0.1,,16.43
wq0.1_ox_52,398.125,0.06086427267194157,oxy_0.1,,16.43
wq0.1_ox_53,415.9375,0.06086427267194157,oxy_0.1,,16.43
wq0.1_ox_54,415.625,0.06086427267194157,oxy_0.1,,16.43
wq0.1_ox_55,375.3125,0.06086427267194157,oxy_0.1,,16.43
wq0.1_ox_56,365.625,0.06086427267194157,oxy_0.1,,16.43
wq0.1_ox_57,349.375,0.06086427267194157,oxy_0.1,,16.43
wq0.1_ox_58,301.4125,0.06086427267194157,oxy_0.1,,16.43
wq0.1_ox_59,311.025,0.06086427267194157,oxy_0.1,,16.43
wq0.1_ox_60,295.3125,0.06086427267194157,oxy_0.1,,16.43
wq0.1_ox_61,275.240625,0.06086427267194157,oxy_0.1,,16.43
wq0.1_ox_62,262.06875,0.06086427267194157,oxy_0.1,,16.43
wq0.1_ox_63,230.8125,0.06086427267194157,oxy_0.1,,16.43
wq0.1_ox_64,248.984375,0.06086427267194157,oxy_0.1,,16.43
wq0.1_ox_65,259.4125,0.06086427267194157,oxy_0.1,,16.43
wq0.1_ox_66,276.85,0.06086427267194157,oxy_0.1,,16.43
wq0.1_ox_67,247.184375,0.06086427267194157,oxy_0.1,,16.43
wq0.1_ox_68,200.2625,0.06086427267194157,oxy_0.1,,16.43
wq0.1_ox_69,278.83125,0.06086427267194157,oxy_0.1,,16.43
wq0.1_ox_70,235.03125,0.06086427267194157,oxy_0.1,,16.43
wq0.1_ox_71,268.871875,0.06086427267194157,oxy_0.1,,16.43
wq0.1_ox_72,278.40625,0.06086427267194157,oxy_0.1,,16.43
wq0.1_ox_73,264.15,0.06086427267194157,oxy_0.1,,16.43
wq0.1_ox_74,267.496875,0.06086427267194157,oxy_0.1,,16.43
wq0.1_ox_75,186.959375,0.06086427267194157,oxy_0.1,,16.43
wq0.1_ox_76,285.921875,0.06086427267194157,oxy_0.1,,16.43
wq0.1_ox_77,274.25,0.06086427267194157,oxy_0.1,,16.43
wq0.1_ox_78,203.065625,0.06086427267194157,oxy_0.1,,16.43
wq0.1_ox_79,312.5,0.06086427267194157,oxy_0.1,,16.43
wq0.1_ox_80,323.809375,0.06086427267194157,oxy_0.1,,16.43
wq0.1_ox_81,247.671875,0.06086427267194157,oxy_0.1,,16.43
wq0.1_ox_82,251.646875,0.06086427267194157,oxy_0.1,,16.43
wq0.1_ox_83,163.234375,0.06086427267194157,oxy_0.1,,16.43
wq0.1_ox_84,215.484375,0.06086427267194157,oxy_0.1,,16.43
wq0.1_ox_85,214.80625,0.06086427267194157,oxy_0.1,,16.43
wq0.1_ox_86,260.140625,0.06086427267194157,oxy_0.1,,16.43
wq0.1_ox_87,189.953125,0.06086427267194157,oxy_0.1,,16.43
wq0.1_ox_88,278.96875,0.06086427267194157,oxy_0.1,,16.43
wq0.1_ox_89,261.615625,0.06086427267194157,oxy_0.1,,16.43
wq0.1_ox_90,283.896875,0.06086427267194157,oxy_0.1,,16.43
wq0.1_ox_91,278.1,0.06086427267194157,oxy_0.1,,16.43
wq0.1_ox_92,270.56875,0.06086427267194157,oxy_0.1,,16.43
wq0.1_ox_93,251.921875,0.06086427267194157,oxy_0.1,,16.43
wq0.1_ox_94,187.80625,0.06086427267194157,oxy_0.1,,16.43
wq0.1_ox_95,268.653125,0.06086427267194157,oxy_0.1,,16.43
wq0.1_ox_96,159.6625,0.06086427267194157,oxy_0.1,,16.43
wq0.1_ox_97,229.95625,0.06086427267194157,oxy_0.1,,16.43
wq0.1_ox_98,224.65,0.06086427267194157,oxy_0.1,,16.43
wq0.1_ox_99,260.48125,0.06086427267194157,oxy_0.1,,16.43
wq0.1_ox_100,142.95,0.06086427267194157,oxy_0.1,,16.43
wq0.1_ox_101,190.34375,0.06086427267194157,oxy_0.1,,16.43
wq0.1_ox_102,216.25,0.06086427267194157,oxy_0.1,,16.43
wq0.1_ox_103,200.10625,0.06086427267194157,oxy_0.1,,16.43
wq0.1_ox_104,233.815625,0.06086427267194157,oxy_0.1,,16.43
wq0.1_ox_105,218.834375,0.06086427267194157,oxy_0.1,,16.43
wq0.1_ox_106,265.628125,0.06086427267194157,oxy_0.1,,16.43
wq0.1_ox_107,235.715625,0.06086427267194157,oxy_0.1,,16.43
wq0.1_ox_108,248.69375,0.06086427267194157,oxy_0.1,,16.43
wq0.1_ox_109,285.415625,0.06086427267194157,oxy_0.1,,16.43
wq0.1_ox_110,325.828125,0.06086427267194157,oxy_0.1,,16.43
wq0.1_ox_111,409.375,0.06086427267194157,oxy_0.1,,16.43
wq0.1_ox_112,322.80625,0.06086427267194157,oxy_0.1,,16.43
wq0.1_ox_113,375.625,0.06086427267194157,oxy_0.1,,16.43
wq0.1_ox_114,347.5,0.06086427267194157,oxy_0.1,,16.43
wq0.1_ox_115,291.5625,0.06086427267194157,oxy_0.1,,16.43
wq0.1_ox_116,291.5625,0.06086427267194157,oxy_0.1,,16.43
wq0.1_ox_117,298.125,0.06086427267194157,oxy_0.1,,16.43
wq0.1_ox_118,288.125,0.06086427267194157,oxy_0.1,,16.43
wq0.1_ox_119,278.49375,0.06086427267194157,oxy_0.1,,16.43
wq0.1_ox_120,290.371875,0.06086427267194157,oxy_0.1,,16.43
wq0.1_ox_121,272.225,0.06086427267194157,oxy_0.1,,16.43
wq0.1_ox_122,281.26875,0.06086427267194157,oxy_0.1,,16.43
wq0.1_ox_123,195.953125,0.06086427267194157,oxy_0.1,,16.43
wq0.1_ox_124,182.246875,0.06086427267194157,oxy_0.1,,16.43
wq0.1_ox_125,289.346875,0.06086427267194157,oxy_0.1,,16.43
wq0.1_ox_126,260.703125,0.06086427267194157,oxy_0.1,,16.43
wq0.1_ox_127,245.615625,0.06086427267194157,oxy_0.1,,16.43
wq0.1_ox_128,231.86875,0.06086427267194157,oxy_0.1,,16.43
wq0.1_ox_129,210.796875,0.06086427267194157,oxy_0.1,,16.43
wq0.1_ox_130,259.15,0.06086427267194157,oxy_0.1,,16.43
wq0.1_ox_131,273.24375,0.06086427267194157,oxy_0.1,,16.43
wq0.1_ox_132,266.7125,0.06086427267194157,oxy_0.1,,16.43
wq0.1_ox_133,263.15625,0.06086427267194157,oxy_0.1,,16.43
wq0.1_ox_134,271.8,0.06086427267194157,oxy_0.1,,16.43
wq0.1_ox_135,202.421875,0.06086427267194157,oxy_0.1,,16.43
wq0.1_ox_136,246.78125,0.06086427267194157,oxy_0.1,,16.43
wq0.1_ox_137,275.88125,0.06086427267194157,oxy_0.1,,16.43
wq0.1_ox_138,263.121875,0.06086427267194157,oxy_0.1,,16.43
wq0.1_ox_139,288.034375,0.06086427267194157,oxy_0.1,,16.43
wq0.1_ox_140,293.046875,0.06086427267194157,oxy_0.1,,16.43
wq0.1_ox_141,182.246875,0.06086427267194157,oxy_0.1,,16.43
wq0.1_ox_142,253.021875,0.06086427267194157,oxy_0.1,,16.43
wq0.1_ox_143,183.6375,0.06086427267194157,oxy_0.1,,16.43
wq0.1_ox_144,238.003125,0.06086427267194157,oxy_0.1,,16.43
wq0.1_ox_145,204.7125,0.06086427267194157,oxy_0.1,,16.43
wq0.1_ox_146,159.428125,0.06086427267194157,oxy_0.1,,16.43
wq0.1_ox_147,197.0,0.06086427267194157,oxy_0.1,,16.43
wq0.1_ox_148,182.26875,0.06086427267194157,oxy_0.1,,16.43
wq0.1_ox_149,201.68125,0.06086427267194157,oxy_0.1,,16.43
wq0.1_ox_150,187.05625,0.06086427267194157,oxy_0.1,,16.43
wq0.1_ox_151,241.865625,0.06086427267194157,oxy_0.1,,16.43
wq0.1_ox_152,168.95,0.06086427267194157,oxy_0.1,,16.43
wq0.1_ox_153,204.95625,0.06086427267194157,oxy_0.1,,16.43
wq0.1_ox_154,222.503125,0.06086427267194157,oxy_0.1,,16.43
wq0.1_ox_155,221.959375,0.06086427267194157,oxy_0.1,,16.43
wq1_ox_1,266.1609375,0.06086427267194157,oxy_1,,16.43
wq1_ox_2,393.125,0.06086427267194157,oxy_1,,16.43
wq1_ox_3,360.0,0.06086427267194157,oxy_1,,16.43
wq1_ox_4,267.5025,0.06086427267194157,oxy_1,,16.43
wq1_ox_5,272.513125,0.06086427267194157,oxy_1,,16.43
wq1_ox_6,356.25,0.06086427267194157,oxy_1,,16.43
wq1_ox_7,239.696875,0.06086427267194157,oxy_1,,16.43
wq1_ox_8,309.6875,0.06086427267194157,oxy_1,,16.43
wq1_ox_9,295.225,0.06086427267194157,oxy_1,,16.43
wq1_ox_10,257.1071875,0.06086427267194157,oxy_1,,16.43
wq1_ox_11,289.19,0.06086427267194157,oxy_1,,16.43
wq1_ox_12,279.4290625,0.06086427267194157,oxy_1,,16.43
wq1_ox_13,267.5425,0.06086427267194157,oxy_1,,16.43
wq1_ox_14,267.8125,0.06086427267194157,oxy_1,,16.43
wq1_ox_15,267.975,0.06086427267194157,oxy_1,,16.43
wq1_ox_16,279.4815625,0.06086427267194157,oxy_1,,16.43
wq1_ox_17,277.5,0.06086427267194157,oxy_1,,16.43
wq1_ox_18,266.5625,0.06086427267194157,oxy_1,,16.43
wq1_ox_19,282.5,0.06086427267194157,oxy_1,,16.43
wq1_ox_20,274.6875,0.06086427267194157,oxy_1,,16.43
wq1_ox_21,273.125,0.06086427267194157,oxy_1,,16.43
wq1_ox_22,273.4375,0.06086427267194157,oxy_1,,16.43
wq1_ox_23,297.5,0.06086427267194157,oxy_1,,16.43
wq1_ox_24,263.4375,0.06086427267194157,oxy_1,,16.43
wq1_ox_25,280.3125,0.06086427267194157,oxy_1,,16.43
wq1_ox_26,273.4375,0.06086427267194157,oxy_1,,16.43
wq1_ox_27,297.5,0.06086427267194157,oxy_1,,16.43
wq1_ox_28,297.5,0.06086427267194157,oxy_1,,16.43
wq1_ox_29,286.25,0.06086427267194157,oxy_1,,16.43
wq1_ox_30,291.25,0.06086427267194157,oxy_1,,16.43
wq1_ox_31,321.25,0.06086427267194157,oxy_1,,16.43
wq1_ox_32,343.125,0.06086427267194157,oxy_1,,16.43
wq1_ox_33,300.0,0.06086427267194157,oxy_1,,16.43
wq1_ox_34,254.6875,0.06086427267194157,oxy_1,,16.43
wq1_ox_35,255.9375,0.06086427267194157,oxy_1,,16.43
wq1_ox_36,244.0625,0.06086427267194157,oxy_1,,16.43
wq1_ox_37,220.625,0.06086427267194157,oxy_1,,16.43
wq1_ox_38,245.9375,0.06086427267194157,oxy_1,,16.43
wq1_ox_39,234.6875,0.06086427267194157,oxy_1,,16.43
wq1_ox_40,260.625,0.06086427267194157,oxy_1,,16.43
wq1_ox_41,261.5625,0.06086427267194157,oxy_1,,16.43
wq1_ox_42,247.8125,0.06086427267194157,oxy_1,,16.43
wq1_ox_43,270.3125,0.06086427267194157,oxy_1,,16.43
wq1_ox_44,257.8125,0.06086427267194157,oxy_1,,16.43
wq1_ox_45,260.9375,0.06086427267194157,oxy_1,,16.43
wq1_ox_46,273.75,0.06086427267194157,oxy_1,,16.43
wq1_ox_47,265.3125,0.06086427267194157,oxy_1,,16.43
wq1_ox_48,292.8125,0.06086427267194157,oxy_1,,16.43
wq1_ox_49,292.8125,0.06086427267194157,oxy_1,,16.43
wq1_ox_50,284.0625,0.06086427267194157,oxy_1,,16.43
wq1_ox_51,288.125,0.06086427267194157,oxy_1,,16.43
wq1_ox_52,280.625,0.06086427267194157,oxy_1,,16.43
wq1_ox_53,287.5,0.06086427267194157,oxy_1,,16.43
wq1_ox_54,260.3125,0.06086427267194157,oxy_1,,16.43
wq1_ox_55,355.3125,0.06086427267194157,oxy_1,,16.43
wq1_ox_56,410.3125,0.06086427267194157,oxy_1,,16.43
wq1_ox_57,414.0625,0.06086427267194157,oxy_1,,16.43
wq1_ox_58,368.4375,0.06086427267194157,oxy_1,,16.43
wq1_ox_59,347.8125,0.06086427267194157,oxy_1,,16.43
wq1_ox_60,266.625,0.06086427267194157,oxy_1,,16.43
wq1_ox_61,309.465625,0.06086427267194157,oxy_1,,16.43
wq1_ox_62,297.065625,0.06086427267194157,oxy_1,,16.43
wq1_ox_63,289.7,0.06086427267194157,oxy_1,,16.43
wq1_ox_64,261.56875,0.06086427267194157,oxy_1,,16.43
wq1_ox_65,222.45,0.06086427267194157,oxy_1,,16.43
wq1_ox_66,275.509375,0.06086427267194157,oxy_1,,16.43
wq1_ox_67,285.975,0.06086427267194157,oxy_1,,16.43
wq1_ox_68,304.015625,0.06086427267194157,oxy_1,,16.43
wq1_ox_69,291.875,0.06086427267194157,oxy_1,,16.43
wq1_ox_70,195.9125,0.06086427267194157,oxy_1,,16.43
wq1_ox_71,288.15,0.06086427267194157,oxy_1,,16.43
wq1_ox_72,235.41875,0.06086427267194157,oxy_1,,16.43
wq1_ox_73,286.81875,0.06086427267194157,oxy_1,,16.43
wq1_ox_74,313.753125,0.06086427267194157,oxy_1,,16.43
wq1_ox_75,270.65,0.06086427267194157,oxy_1,,16.43
wq1_ox_76,317.221875,0.06086427267194157,oxy_1,,16.43
wq1_ox_77,345.521875,0.06086427267194157,oxy_1,,16.43
wq1_ox_78,266.03125,0.06086427267194157,oxy_1,,16.43
wq1_ox_79,278.328125,0.06086427267194157,oxy_1,,16.43
wq1_ox_80,277.96875,0.06086427267194157,oxy_1,,16.43
wq1_ox_81,310.9375,0.06086427267194157,oxy_1,,16.43
wq1_ox_82,329.490625,0.06086427267194157,oxy_1,,16.43
wq1_ox_83,225.20625,0.06086427267194157,oxy_1,,16.43
wq1_ox_84,238.828125,0.06086427267194157,oxy_1,,16.43
wq1_ox_85,230.475,0.06086427267194157,oxy_1,,16.43
wq1_ox_86,274.190625,0.06086427267194157,oxy_1,,16.43
wq1_ox_87,204.79375,0.06086427267194157,oxy_1,,16.43
wq1_ox_88,259.78125,0.06086427267194157,oxy_1,,16.43
wq1_ox_89,264.40625,0.06086427267194157,oxy_1,,16.43
wq1_ox_90,282.715625,0.06086427267194157,oxy_1,,16.43
wq1_ox_91,259.65,0.06086427267194157,oxy_1,,16.43
wq1_ox_92,266.496875,0.06086427267194157,oxy_1,,16.43
wq1_ox_93,274.309375,0.06086427267194157,oxy_1,,16.43
wq1_ox_94,266.359375,0.06086427267194157,oxy_1,,16.43
wq1_ox_95,245.41875,0.06086427267194157,oxy_1,,16.43
wq1_ox_96,210.11875,0.06086427267194157,oxy_1,,16.43
wq1_ox_97,275.01875,0.06086427267194157,oxy_1,,16.43
wq1_ox_98,219.003125,0.06086427267194157,oxy_1,,16.43
wq1_ox_99,220.328125,0.06086427267194157,oxy_1,,16.43
wq1_ox_100,265.95625,0.06086427267194157,oxy_1,,16.43
wq1_ox_101,224.575,0.06086427267194157,oxy_1,,16.43
wq1_ox_102,149.56875,0.06086427267194157,oxy_1,,16.43
wq1_ox_103,184.03125,0.06086427267194157,oxy_1,,16.43
wq1_ox_104,216.5625,0.06086427267194157,oxy_1,,16.43
wq1_ox_105,195.99375,0.06086427267194157,oxy_1,,16.43
wq1_ox_106,233.30625,0.06086427267194157,oxy_1,,16.43
wq1_ox_107,219.7875,0.06086427267194157,oxy_1,,16.43
wq1_ox_108,258.409375,0.06086427267194157,oxy_1,,16.43
wq1_ox_109,214.8625,0.06086427267194157,oxy_1,,16.43
wq1_ox_110,307.775,0.06086427267194157,oxy_1,,16.43
wq1_ox_111,294.184375,0.06086427267194157,oxy_1,,16.43
wq1_ox_112,308.403125,0.06086427267194157,oxy_1,,16.43
wq1_ox_113,408.75,0.06086427267194157,oxy_1,,16.43
wq1_ox_114,323.640625,0.06086427267194157,oxy_1,,16.43
wq1_ox_115,379.375,0.06086427267194157,oxy_1,,16.43
wq1_ox_116,318.125,0.06086427267194157,oxy_1,,16.43
wq1_ox_117,301.25,0.06086427267194157,oxy_1,,16.43
wq1_ox_118,274.0625,0.06086427267194157,oxy_1,,16.43
wq1_ox_119,279.340625,0.06086427267194157,oxy_1,,16.43
wq1_ox_120,303.621875,0.06086427267194157,oxy_1,,16.43
wq1_ox_121,271.3,0.06086427267194157,oxy_1,,16.43
wq1_ox_122,281.121875,0.06086427267194157,oxy_1,,16.43
wq1_ox_123,218.590625,0.06086427267194157,oxy_1,,16.43
wq1_ox_124,372.615625,0.06086427267194157,oxy_1,,16.43
wq1_ox_125,283.93125,0.06086427267194157,oxy_1,,16.43
wq1_ox_126,262.790625,0.06086427267194157,oxy_1,,16.43
wq1_ox_127,188.690625,0.06086427267194157,oxy_1,,16.43
wq1_ox_128,206.915625,0.06086427267194157,oxy_1,,16.43
wq1_ox_129,238.153125,0.06086427267194157,oxy_1,,16.43
wq1_ox_130,275.3375,0.06086427267194157,oxy_1,,16.43
wq1_ox_131,275.975,0.06086427267194157,oxy_1,,16.43
wq1_ox_132,263.81875,0.06086427267194157,oxy_1,,16.43
wq1_ox_133,198.65625,0.06086427267194157,oxy_1,,16.43
wq1_ox_134,268.453125,0.06086427267194157,oxy_1,,16.43
wq1_ox_135,275.203125,0.06086427267194157,oxy_1,,16.43
wq1_ox_136,246.240625,0.06086427267194157,oxy_1,,16.43
wq1_ox_137,276.28125,0.06086427267194157,oxy_1,,16.43
wq1_ox_138,334.625,0.06086427267194157,oxy_1,,16.43
wq1_ox_139,290.55625,0.06086427267194157,oxy_1,,16.43
wq1_ox_140,296.109375,0.06086427267194157,oxy_1,,16.43
wq1_ox_141,249.58125,0.06086427267194157,oxy_1,,16.43
wq1_ox_142,182.284375,0.06086427267194157,oxy_1,,16.43
wq1_ox_143,172.46875,0.06086427267194157,oxy_1,,16.43
wq1_ox_144,191.990625,0.06086427267194157,oxy_1,,16.43
wq1_ox_145,190.7125,0.06086427267194157,oxy_1,,16.43
wq1_ox_146,182.909375,0.06086427267194157,oxy_1,,16.43
wq1_ox_147,196.53125,0.06086427267194157,oxy_1,,16.43
wq1_ox_148,189.640625,0.06086427267194157,oxy_1,,16.43
wq1_ox_149,225.16875,0.06086427267194157,oxy_1,,16.43
wq1_ox_150,188.3375,0.06086427267194157,oxy_1,,16.43
wq1_ox_151,205.534375,0.06086427267194157,oxy_1,,16.43
wq1_ox_152,239.803125,0.06086427267194157,oxy_1,,16.43
wq1_ox_153,249.034375,0.06086427267194157,oxy_1,,16.43
wq2_ox_1,264.3178125,0.06086427267194157,oxy_2,,16.43
wq2_ox_2,393.75,0.06086427267194157,oxy_2,,16.43
wq2_ox_3,360.3125,0.06086427267194157,oxy_2,,16.43
wq2_ox_4,258.471875,0.06086427267194157,oxy_2,,16.43
wq2_ox_5,333.125,0.06086427267194157,oxy_2,,16.43
wq2_ox_6,244.768125,0.06086427267194157,oxy_2,,16.43
wq2_ox_7,360.0,0.06086427267194157,oxy_2,,16.43
wq2_ox_8,228.856875,0.06086427267194157,oxy_2,,16.43
wq2_ox_9,312.1875,0.06086427267194157,oxy_2,,16.43
wq2_ox_10,323.933125,0.06086427267194157,oxy_2,,16.43
wq2_ox_11,313.4375,0.06086427267194157,oxy_2,,16.43
wq2_ox_12,320.865625,0.06086427267194157,oxy_2,,16.43
wq2_ox_13,291.439375,0.06086427267194157,oxy_2,,16.43
wq2_ox_14,300.0,0.06086427267194157,oxy_2,,16.43
wq2_ox_15,291.8378125,0.06086427267194157,oxy_2,,16.43
wq2_ox_16,262.7678125,0.06086427267194157,oxy_2,,16.43
wq2_ox_17,266.875,0.06086427267194157,oxy_2,,16.43
wq2_ox_18,242.6440625,0.06086427267194157,oxy_2,,16.43
wq2_ox_19,260.9984375,0.06086427267194157,oxy_2,,16.43
wq2_ox_20,276.5625,0.06086427267194157,oxy_2,,16.43
wq2_ox_21,304.375,0.06086427267194157,oxy_2,,16.43
wq2_ox_22,312.1875,0.06086427267194157,oxy_2,,16.43
wq2_ox_23,290.625,0.06086427267194157,oxy_2,,16.43
wq2_ox_24,302.5,0.06086427267194157,oxy_2,,16.43
wq2_ox_25,271.25,0.06086427267194157,oxy_2,,16.43
wq2_ox_26,299.6875,0.06086427267194157,oxy_2,,16.43
wq2_ox_27,262.8125,0.06086427267194157,oxy_2,,16.43
wq2_ox_28,278.4375,0.06086427267194157,oxy_2,,16.43
wq2_ox_29,299.375,0.06086427267194157,oxy_2,,16.43
wq2_ox_30,321.25,0.06086427267194157,oxy_2,,16.43
wq2_ox_31,292.8125,0.06086427267194157,oxy_2,,16.43
wq2_ox_32,297.1875,0.06086427267194157,oxy_2,,16.43
wq2_ox_33,295.0,0.06086427267194157,oxy_2,,16.43
wq2_ox_34,342.5,0.06086427267194157,oxy_2,,16.43
wq2_ox_35,457.5,0.06086427267194157,oxy_2,,16.43
wq2_ox_36,397.1875,0.06086427267194157,oxy_2,,16.43
wq2_ox_37,253.75,0.06086427267194157,oxy_2,,16.43
wq2_ox_38,338.125,0.06086427267194157,oxy_2,,16.43
wq2_ox_39,354.0625,0.06086427267194157,oxy_2,,16.43
wq2_ox_40,213.75,0.06086427267194157,oxy_2,,16.43
wq2_ox_41,332.1875,0.06086427267194157,oxy_2,,16.43
wq2_ox_42,340.0,0.06086427267194157,oxy_2,,16.43
wq2_ox_43,259.6875,0.06086427267194157,oxy_2,,16.43
wq2_ox_44,255.625,0.06086427267194157,oxy_2,,16.43
wq2_ox_45,237.5,0.06086427267194157,oxy_2,,16.43
wq2_ox_46,269.6875,0.06086427267194157,oxy_2,,16.43
wq2_ox_47,261.25,0.06086427267194157,oxy_2,,16.43
wq2_ox_48,260.9375,0.06086427267194157,oxy_2,,16.43
wq2_ox_49,280.3125,0.06086427267194157,oxy_2,,16.43
wq2_ox_50,269.6875,0.06086427267194157,oxy_2,,16.43
wq2_ox_51,289.375,0.06086427267194157,oxy_2,,16.43
wq2_ox_52,298.125,0.06086427267194157,oxy_2,,16.43
wq2_ox_53,281.25,0.06086427267194157,oxy_2,,16.43
wq2_ox_54,268.4375,0.06086427267194157,oxy_2,,16.43
wq2_ox_55,278.125,0.06086427267194157,oxy_2,,16.43
wq2_ox_56,284.375,0.06086427267194157,oxy_2,,16.43
wq2_ox_57,354.6875,0.06086427267194157,oxy_2,,16.43
wq2_ox_58,406.5625,0.06086427267194157,oxy_2,,16.43
wq2_ox_59,413.125,0.06086427267194157,oxy_2,,16.43
wq2_ox_60,384.0625,0.06086427267194157,oxy_2,,16.43
wq2_ox_61,365.9375,0.06086427267194157,oxy_2,,16.43
wq2_ox_62,346.875,0.06086427267194157,oxy_2,,16.43
wq2_ox_63,304.715625,0.06086427267194157,oxy_2,,16.43
wq2_ox_64,318.121875,0.06086427267194157,oxy_2,,16.43
wq2_ox_65,296.603125,0.06086427267194157,oxy_2,,16.43
wq2_ox_66,287.36875,0.06086427267194157,oxy_2,,16.43
wq2_ox_67,304.04375,0.06086427267194157,oxy_2,,16.43
wq2_ox_68,261.215625,0.06086427267194157,oxy_2,,16.43
wq2_ox_69,302.5875,0.06086427267194157,oxy_2,,16.43
wq2_ox_70,312.621875,0.06086427267194157,oxy_2,,16.43
wq2_ox_71,258.7,0.06086427267194157,oxy_2,,16.43
wq2_ox_72,228.371875,0.06086427267194157,oxy_2,,16.43
wq2_ox_73,290.078125,0.06086427267194157,oxy_2,,16.43
wq2_ox_74,273.36875,0.06086427267194157,oxy_2,,16.43
wq2_ox_75,286.528125,0.06086427267194157,oxy_2,,16.43
wq2_ox_76,268.5125,0.06086427267194157,oxy_2,,16.43
wq2_ox_77,316.534375,0.06086427267194157,oxy_2,,16.43
wq2_ox_78,323.059375,0.06086427267194157,oxy_2,,16.43
wq2_ox_79,313.99375,0.06086427267194157,oxy_2,,16.43
wq2_ox_80,382.8125,0.06086427267194157,oxy_2,,16.43
wq2_ox_81,437.31875,0.06086427267194157,oxy_2,,16.43
wq2_ox_82,452.325,0.06086427267194157,oxy_2,,16.43
wq2_ox_83,470.58125,0.06086427267194157,oxy_2,,16.43
wq2_ox_84,309.0625,0.06086427267194157,oxy_2,,16.43
wq2_ox_85,331.35,0.06086427267194157,oxy_2,,16.43
wq2_ox_86,240.29375,0.06086427267194157,oxy_2,,16.43
wq2_ox_87,174.209375,0.06086427267194157,oxy_2,,16.43
wq2_ox_88,164.21875,0.06086427267194157,oxy_2,,16.43
wq2_ox_89,171.0875,0.06086427267194157,oxy_2,,16.43
wq2_ox_90,259.20625,0.06086427267194157,oxy_2,,16.43
wq2_ox_91,179.965625,0.06086427267194157,oxy_2,,16.43
wq2_ox_92,252.4625,0.06086427267194157,oxy_2,,16.43
wq2_ox_93,243.84375,0.06086427267194157,oxy_2,,16.43
wq2_ox_94,301.565625,0.06086427267194157,oxy_2,,16.43
wq2_ox_95,114.428125,0.06086427267194157,oxy_2,,16.43
wq2_ox_96,174.771875,0.06086427267194157,oxy_2,,16.43
wq2_ox_97,262.834375,0.06086427267194157,oxy_2,,16.43
wq2_ox_98,215.8875,0.06086427267194157,oxy_2,,16.43
wq2_ox_99,105.84375,0.06086427267194157,oxy_2,,16.43
wq2_ox_100,227.88125,0.06086427267194157,oxy_2,,16.43
wq2_ox_101,151.171875,0.06086427267194157,oxy_2,,16.43
wq2_ox_102,177.253125,0.06086427267194157,oxy_2,,16.43
wq2_ox_103,216.5625,0.06086427267194157,oxy_2,,16.43
wq2_ox_104,197.540625,0.06086427267194157,oxy_2,,16.43
wq2_ox_105,229.61875,0.06086427267194157,oxy_2,,16.43
wq2_ox_106,219.359375,0.06086427267194157,oxy_2,,16.43
wq2_ox_107,262.23125,0.06086427267194157,oxy_2,,16.43
wq2_ox_108,259.953125,0.06086427267194157,oxy_2,,16.43
wq2_ox_109,298.328125,0.06086427267194157,oxy_2,,16.43
wq2_ox_110,345.528125,0.06086427267194157,oxy_2,,16.43
wq2_ox_111,350.671875,0.06086427267194157,oxy_2,,16.43
wq2_ox_112,407.8125,0.06086427267194157,oxy_2,,16.43
wq2_ox_113,325.38125,0.06086427267194157,oxy_2,,16.43
wq2_ox_114,379.6875,0.06086427267194157,oxy_2,,16.43
wq2_ox_115,342.8125,0.06086427267194157,oxy_2,,16.43
wq2_ox_116,292.1875,0.06086427267194157,oxy_2,,16.43
wq2_ox_117,328.125,0.06086427267194157,oxy_2,,16.43
wq2_ox_118,340.625,0.06086427267194157,oxy_2,,16.43
wq2_ox_119,314.0625,0.06086427267194157,oxy_2,,16.43
wq2_ox_120,412.615625,0.06086427267194157,oxy_2,,16.43
wq2_ox_121,430.66875,0.06086427267194157,oxy_2,,16.43
wq2_ox_122,284.515625,0.06086427267194157,oxy_2,,16.43
wq2_ox_123,302.725,0.06086427267194157,oxy_2,,16.43
wq2_ox_124,293.325,0.06086427267194157,oxy_2,,16.43
