time,FLOW,TEMP,SALT,elevation,TRC_tr1,TRC_age,NCS_ss1,NCS_ss2,OXY_oxy,CAR_dic,CAR_pH,CAR_ch4,CAR_ch4_bub,SIL_rsi,NIT_amm,NIT_nit,PHS_frp,PHS_frp_ads,OGM_doc,OGM_poc,OGM_don,OGM_pon,OGM_dop,OGM_pop,OGM_docr,OGM_donr,OGM_dopr,OGM_cpom,PHY_cyano,PHY_cyano_IN,PHY_cyano_IP,PHY_green,PHY_green_IN,PHY_green_IP,PHY_diatom,PHY_diatom_IN,PHY_diatom_IP,BIV_filtfrac
2015-10-01,0.014133333,16.35546204,0,0.2,0,0,0,0,511.8252096,89.9005,6.17,0.0255,0,102.6964,38.478,0.3318,0.0677,0.0135,97.7162,141.6885,1.1647,2.3293,0.0108,0.2526,1319.1686,10.4819,0.0974,141.6885,0,0,0,0,0,0,0,0,0,0
2015-10-02,0.014133333,16.5758982,0,0.2,0,0,0,0,511.8252096,89.9274,6.17,0.0269,0,102.6964,29.3158,0.2811,0.0692,0.0138,96.9133,140.5243,1.1764,2.3529,0.0112,0.2619,1308.3294,10.588,0.101,140.5243,0,0,0,0,0,0,0,0,0,0
2015-10-03,0.014133333,16.79633435,0,0.2,0,0,0,0,511.8252096,89.9542,6.17,0.0283,0,102.6964,20.1536,0.2304,0.0707,0.0141,96.1104,139.3601,1.1882,2.3765,0.0116,0.2711,1297.4902,10.6941,0.1046,139.3601,0,0,0,0,0,0,0,0,0,0
2015-10-04,0.014133333,17.01677051,0,0.3,0,0,0,0,511.8252096,89.981,6.17,0.0297,0,102.6964,10.9914,0.1797,0.0722,0.0144,95.3075,138.1958,1.2,2.4,0.012,0.2804,1286.651,10.8002,0.1082,138.1958,0,0,0,0,0,0,0,0,0,0
2015-10-05,0.014133333,17.23720667,0,0.3,0,0,0,0,511.8252096,90.0078,6.17,0.0311,0,102.6964,1.8293,0.129,0.0737,0.0147,94.5046,137.0316,1.2118,2.4236,0.0124,0.2897,1275.8118,10.9063,0.1117,137.0316,0,0,0,0,0,0,0,0,0,0
2015-10-06,0.014133333,17.10142972,0,0.3,0,0,0,0,511.8252096,90.0346,6.17,0.04,0,102.6964,1.7342,0.1221,0.073,0.0146,93.7017,135.8674,1.2105,2.421,0.0125,0.2914,1264.9726,10.8947,0.1124,135.8674,0,0,0,0,0,0,0,0,0,0
2015-10-07,0.014133333,16.96565277,0,0.3,0,0,0,0,511.8252096,90.0615,6.17,0.0488,0,102.6964,1.6392,0.1152,0.0722,0.0144,92.8988,134.7032,1.2092,2.4185,0.0126,0.293,1254.1335,10.8832,0.113,134.7032,0,0,0,0,0,0,0,0,0,0
2015-10-08,0.014133333,16.82987583,0,0.3,0,0,0,0,511.8252096,90.0883,6.17,0.0576,0,102.6964,1.5442,0.1083,0.0715,0.0143,92.0959,133.539,1.208,2.4159,0.0126,0.2947,1243.2943,10.8716,0.1137,133.539,0,0,0,0,0,0,0,0,0,0
2015-10-09,0.014133333,16.69409888,0,0.4,0,0,0,0,511.8252096,90.1151,6.17,0.0665,0,102.6964,1.4492,0.1014,0.0707,0.0141,91.293,132.3748,1.2067,2.4133,0.0127,0.2963,1232.4551,10.8601,0.1143,132.3748,0,0,0,0,0,0,0,0,0,0
2015-10-10,0.014133333,16.55832193,0,0.4,0,0,0,0,511.8252096,90.1419,6.17,0.0753,0,102.6964,1.3541,0.0945,0.0699,0.014,90.4901,131.2106,1.2054,2.4108,0.0128,0.298,1221.6159,10.8485,0.1149,131.2106,0,0,0,0,0,0,0,0,0,0
2015-10-11,0.014133333,16.42254499,0,0.4,0,0,0,0,511.8252096,90.1687,6.17,0.0842,0,102.6964,1.2591,0.0876,0.0692,0.0138,89.6872,130.0464,1.2041,2.4082,0.0128,0.2996,1210.7767,10.8369,0.1156,130.0464,0,0,0,0,0,0,0,0,0,0
2015-10-12,0.014133333,16.28676804,0,0.4,0,0,0,0,511.8252096,90.1956,6.17,0.093,0,102.6964,1.1641,0.0806,0.0684,0.0137,88.8843,128.8822,1.2028,2.4056,0.0129,0.3013,1199.9376,10.8254,0.1162,128.8822,0,0,0,0,0,0,0,0,0,0
2015-10-13,0.014133333,16.15099109,0,0.4,0,0,0,0,511.8252096,90.2224,6.17,0.1019,0,102.6964,1.0691,0.0737,0.0677,0.0135,88.0814,127.718,1.2015,2.4031,0.013,0.303,1189.0984,10.8138,0.1169,127.718,0,0,0,0,0,0,0,0,0,0
2015-10-14,0.014133333,16.01521415,0,0.5,0,0,0,0,511.8252096,90.2492,6.17,0.1107,0,102.6964,0.974,0.0668,0.0669,0.0134,87.2785,126.5538,1.2003,2.4005,0.0131,0.3046,1178.2592,10.8023,0.1175,126.5538,0,0,0,0,0,0,0,0,0,0
2015-10-15,0.014133333,15.8794372,0,0.5,0,0,0,0,511.8252096,90.276,6.17,0.1195,0,102.6964,0.879,0.0599,0.0662,0.0132,86.4756,125.3896,1.199,2.3979,0.0131,0.3063,1167.42,10.7907,0.1181,125.3896,0,0,0,0,0,0,0,0,0,0
2015-10-16,0.014133333,15.74366025,0,0.5,0,0,0,0,511.8252096,90.3028,6.17,0.1284,0,102.6964,0.784,0.053,0.0654,0.0131,85.6727,124.2253,1.1977,2.3954,0.0132,0.3079,1156.5808,10.7792,0.1188,124.2253,0,0,0,0,0,0,0,0,0,0
2015-10-17,0.014133333,15.60788331,0,0.5,0,0,0,0,511.8252096,90.3297,6.17,0.1372,0,102.6964,0.6889,0.0461,0.0647,0.0129,84.8698,123.0611,1.1964,2.3928,0.0133,0.3096,1145.7416,10.7676,0.1194,123.0611,0,0,0,0,0,0,0,0,0,0
2015-10-18,0.014133333,15.47210636,0,0.5,0,0,0,0,511.8252096,90.3565,6.17,0.1461,0,102.6964,0.5939,0.0392,0.0639,0.0128,84.0668,121.8969,1.1951,2.3902,0.0133,0.3112,1134.9025,10.7561,0.12,121.8969,0,0,0,0,0,0,0,0,0,0
2015-10-19,0.014133333,15.33632941,0,0.1,0,0,0,0,511.8252096,90.3833,6.17,0.1549,0,102.6964,0.4989,0.0323,0.0632,0.0126,83.2639,120.7327,1.1938,2.3877,0.0134,0.3129,1124.0633,10.7445,0.1207,120.7327,0,0,0,0,0,0,0,0,0,0
2015-10-20,0.014133333,15.27039276,0,0.1,0,0,0,0,511.8252096,90.4101,6.17,0.1511,0,102.6964,0.4831,0.0321,0.0622,0.0124,82.461,119.5685,1.1852,2.3705,0.0134,0.3126,1113.2241,10.6672,0.1206,119.5685,0,0,0,0,0,0,0,0,0,0
2015-10-21,0,15.2044561,0,0.1,0,0,0,0,0,90.4369,6.17,0.1473,0,102.6964,0.4672,0.0319,0.0612,0.0122,81.6581,118.4043,1.1767,2.3533,0.0134,0.3124,1102.3849,10.59,0.1205,118.4043,0,0,0,0,0,0,0,0,0,0
2015-10-22,0.014133333,15.13851944,0,0.1,0,0,0,0,511.8252096,90.4638,6.17,0.1435,0,102.6964,0.4514,0.0317,0.0602,0.012,80.8552,117.2401,1.1681,2.3362,0.0134,0.3121,1091.5457,10.5127,0.1204,117.2401,0,0,0,0,0,0,0,0,0,0
2015-10-23,0.014133333,15.07258279,0,0.1,0,0,0,0,511.8252096,90.4906,6.17,0.1398,0,102.6964,0.4355,0.0315,0.0592,0.0118,80.0523,116.0759,1.1595,2.319,0.0134,0.3118,1080.7066,10.4354,0.1203,116.0759,0,0,0,0,0,0,0,0,0,0
2015-10-24,0.014133333,14.926613,0,0.2,0,0,0,0,511.8252096,90.5174,6.17,0.136,0,102.6964,0.4197,0.0313,0.0582,0.0116,79.2494,114.9117,1.1509,2.3018,0.0134,0.3116,1069.8674,10.3582,0.1202,114.9117,0,0,0,0,0,0,0,0,0,0
2015-10-25,0.014133333,14.78064321,0,0.2,0,0,0,0,511.8252096,90.5442,6.17,0.1322,0,102.6964,0.4039,0.0311,0.0572,0.0114,78.4465,113.7475,1.1423,2.2846,0.0133,0.3113,1059.0282,10.2809,0.1201,113.7475,0,0,0,0,0,0,0,0,0,0
2015-10-26,0.014133333,14.63467342,0,0.2,0,0,0,0,511.8252096,90.571,6.17,0.1284,0,102.6964,0.388,0.0309,0.0562,0.0112,77.6436,112.5833,1.1337,2.2675,0.0133,0.311,1048.189,10.2037,0.12,112.5833,0,0,0,0,0,0,0,0,0,0
2015-10-27,0.014133333,14.48870363,0,0.2,0,0,0,0,511.8252096,90.5979,6.17,0.1246,0,102.6964,0.3722,0.0307,0.0552,0.011,76.8407,111.4191,1.1252,2.2503,0.0133,0.3108,1037.3498,10.1264,0.1199,111.4191,0,0,0,0,0,0,0,0,0,0
2015-10-28,0.014133333,14.34273384,0,0.2,0,0,0,0,511.8252096,90.6247,6.17,0.1208,0,102.6964,0.3564,0.0305,0.0542,0.0108,76.0378,110.2548,1.1166,2.2331,0.0133,0.3105,1026.5106,10.0491,0.1198,110.2548,0,0,0,0,0,0,0,0,0,0
2015-10-29,0.014133333,14.19676404,0,0.2,0,0,0,0,511.8252096,90.6515,6.17,0.117,0,102.6964,0.3405,0.0303,0.0531,0.0106,75.2349,109.0906,1.108,2.216,0.0133,0.3102,1015.6715,9.9719,0.1197,109.0906,0,0,0,0,0,0,0,0,0,0
2015-10-30,0.014133333,14.05079425,0,0.3,0,0,0,0,511.8252096,90.6783,6.17,0.1132,0,102.6964,0.3247,0.0301,0.0521,0.0104,74.432,107.9264,1.0994,2.1988,0.0133,0.31,1004.8323,9.8946,0.1196,107.9264,0,0,0,0,0,0,0,0,0,0
2015-10-31,0.014133333,13.90482446,0,0.3,0,0,0,0,511.8252096,90.7051,6.17,0.1094,0,102.6964,0.3088,0.03,0.0511,0.0102,73.6291,106.7622,1.0908,2.1816,0.0133,0.3097,993.9931,9.8173,0.1195,106.7622,0,0,0,0,0,0,0,0,0,0
2015-11-01,0.014133333,13.75885467,0,0.3,0,0,0,0,511.8252096,90.732,6.17,0.1056,0,102.6964,0.293,0.0298,0.0501,0.01,72.8262,105.598,1.0822,2.1645,0.0133,0.3094,983.1539,9.7401,0.1194,105.598,0,0,0,0,0,0,0,0,0,0
2015-11-02,0.014133333,13.61288488,0,0.3,0,0,0,0,511.8252096,90.7588,6.17,0.1018,0,102.6964,0.2772,0.0296,0.0491,0.0098,72.0233,104.4338,1.0736,2.1473,0.0132,0.3092,972.3147,9.6628,0.1192,104.4338,0,0,0,0,0,0,0,0,0,0
2015-11-03,0.014133333,13.46691509,0,0.3,0,0,0,0,511.8252096,90.7856,6.17,0.098,0,102.6964,0.2613,0.0294,0.0481,0.0096,71.2204,103.2696,1.0651,2.1301,0.0132,0.3089,961.4756,9.5855,0.1191,103.2696,0,0,0,0,0,0,0,0,0,0
2015-11-04,0.014133333,13.3209453,0,0.4,0,0,0,0,511.8252096,90.8124,6.17,0.0942,0,102.6964,0.2455,0.0292,0.0471,0.0094,70.4175,102.1054,1.0565,2.113,0.0132,0.3086,950.6364,9.5083,0.119,102.1054,0,0,0,0,0,0,0,0,0,0
2015-11-05,0.014133333,13.17497551,0,0.4,0,0,0,0,511.8252096,90.8392,6.17,0.0904,0,102.6964,0.2296,0.029,0.0461,0.0092,69.6146,100.9412,1.0479,2.0958,0.0132,0.3084,939.7972,9.431,0.1189,100.9412,0,0,0,0,0,0,0,0,0,0
2015-11-06,0.014133333,13.02900572,0,0.4,0,0,0,0,511.8252096,90.8661,6.17,0.0867,0,102.6964,0.2138,0.0288,0.0451,0.009,68.8117,99.777,1.0393,2.0786,0.0132,0.3081,928.958,9.3538,0.1188,99.777,0,0,0,0,0,0,0,0,0,0
2015-11-07,0.014133333,12.88303593,0,0.4,0,0,0,0,511.8252096,90.8929,6.17,0.0829,0,102.6964,0.198,0.0286,0.0441,0.0088,68.0088,98.6128,1.0307,2.0614,0.0132,0.3078,918.1188,9.2765,0.1187,98.6128,0,0,0,0,0,0,0,0,0,0
2015-11-08,0.014133333,12.73706614,0,0.4,0,0,0,0,511.8252096,90.9197,6.17,0.0791,0,102.6964,0.1821,0.0284,0.0431,0.0086,67.2059,97.4486,1.0221,2.0443,0.0132,0.3076,907.2796,9.1992,0.1186,97.4486,0,0,0,0,0,0,0,0,0,0
2015-11-09,0.014133333,12.59109635,0,0.5,0,0,0,0,511.8252096,90.9465,6.17,0.0753,0,102.6964,0.1663,0.0282,0.0421,0.0084,66.403,96.2843,1.0136,2.0271,0.0132,0.3073,896.4405,9.122,0.1185,96.2843,0,0,0,0,0,0,0,0,0,0
2015-11-10,0.014133333,12.44512656,0,0.5,0,0,0,0,511.8252096,90.9733,6.17,0.0762,0,102.6964,0.1663,0.028,0.0429,0.0086,65.6001,95.1201,1.0112,2.0225,0.0131,0.306,885.6013,9.1011,0.118,95.1201,0,0,0,0,0,0,0,0,0,0
2015-11-11,0.014133333,12.29915677,0,0.5,0,0,0,0,511.8252096,91.0002,6.17,0.0771,0,102.6964,0.1663,0.0278,0.0436,0.0087,64.7972,93.9559,1.0089,2.0178,0.0131,0.3046,874.7621,9.0802,0.1175,93.9559,0,0,0,0,0,0,0,0,0,0
2015-11-12,0.014133333,12.15318698,0,0.5,0,0,0,0,511.8252096,91.027,6.17,0.0781,0,102.6964,0.1663,0.0276,0.0444,0.0089,63.9943,92.7917,1.0066,2.0132,0.013,0.3033,863.9229,9.0593,0.117,92.7917,0,0,0,0,0,0,0,0,0,0
2015-11-13,0.014133333,12.00721719,0,0.5,0,0,0,0,511.8252096,91.0538,6.17,0.079,0,102.6964,0.1663,0.0275,0.0451,0.009,63.1914,91.6275,1.0043,2.0085,0.0129,0.302,853.0837,9.0384,0.1165,91.6275,0,0,0,0,0,0,0,0,0,0
2015-11-14,0.014133333,11.8612474,0,0.1,0,0,0,0,511.8252096,91.0806,6.17,0.08,0,102.6964,0.1663,0.0273,0.0459,0.0092,62.3885,90.4633,1.0019,2.0039,0.0129,0.3006,842.2446,9.0175,0.116,90.4633,0,0,0,0,0,0,0,0,0,0
2015-11-15,0.014133333,11.71527761,0,0.1,0,0,0,0,511.8252096,91.1074,6.17,0.0809,0,102.6964,0.1663,0.0271,0.0466,0.0093,61.5856,89.2991,0.9996,1.9992,0.0128,0.2993,831.4054,8.9966,0.1154,89.2991,0,0,0,0,0,0,0,0,0,0
2015-11-16,0.014133333,11.56930782,0,0.1,0,0,0,0,511.8252096,91.1343,6.17,0.0818,0,102.6964,0.1663,0.0269,0.0474,0.0095,60.7827,88.1349,0.9973,1.9946,0.0128,0.298,820.5662,8.9757,0.1149,88.1349,0,0,0,0,0,0,0,0,0,0
2015-11-17,0.014133333,11.42333803,0,0.1,0,0,0,0,511.8252096,91.1611,6.17,0.0828,0,102.6964,0.1663,0.0267,0.0481,0.0096,59.9798,86.9707,0.995,1.9899,0.0127,0.2966,809.727,8.9547,0.1144,86.9707,0,0,0,0,0,0,0,0,0,0
2015-11-18,0.014133333,11.27736824,0,0.1,0,0,0,0,511.8252096,91.1879,6.17,0.0837,0,102.6964,0.1663,0.0265,0.0489,0.0098,59.1769,85.8065,0.9926,1.9853,0.0127,0.2953,798.8878,8.9338,0.1139,85.8065,0,0,0,0,0,0,0,0,0,0
2015-11-19,0.014133333,11.13139845,0,0.2,0,0,0,0,511.8252096,91.2147,6.17,0.0846,0,102.6964,0.1663,0.0263,0.0496,0.0099,58.374,84.6423,0.9903,1.9807,0.0126,0.294,788.0486,8.9129,0.1134,84.6423,0,0,0,0,0,0,0,0,0,0
2015-11-20,0.014133333,10.98542866,0,0.2,0,0,0,0,511.8252096,91.2415,6.17,0.0856,0,102.6964,0.1663,0.0261,0.0504,0.0101,57.5711,83.4781,0.988,1.976,0.0125,0.2926,777.2095,8.892,0.1129,83.4781,0,0,0,0,0,0,0,0,0,0
2015-11-21,0,10.83945887,0,0.2,0,0,0,0,0,91.2684,6.17,0.0865,0,102.6964,0.1663,0.0259,0.0511,0.0102,56.7682,82.3138,0.9857,1.9714,0.0125,0.2913,766.3703,8.8711,0.1124,82.3138,0,0,0,0,0,0,0,0,0,0
2015-11-22,0,10.69348908,0,0.2,0,0,0,0,0,91.2952,6.17,0.0875,0,102.6964,0.1663,0.0257,0.0519,0.0104,55.9653,81.1496,0.9834,1.9667,0.0124,0.29,755.5311,8.8502,0.1118,81.1496,0,0,0,0,0,0,0,0,0,0
2015-11-23,0,10.54751929,0,0.2,0,0,0,0,0,91.322,6.17,0.0884,0,102.6964,0.1663,0.0255,0.0526,0.0105,55.1624,79.9854,0.981,1.9621,0.0124,0.2886,744.6919,8.8293,0.1113,79.9854,0,0,0,0,0,0,0,0,0,0
2015-11-24,0,10.4015495,0,0.2,0,0,0,0,0,91.3488,6.17,0.0893,0,102.6964,0.1663,0.0253,0.0534,0.0107,54.3595,78.8212,0.9787,1.9574,0.0123,0.2873,733.8527,8.8084,0.1108,78.8212,0,0,0,0,0,0,0,0,0,0
2015-11-25,0,10.25557971,0,0.3,0,0,0,0,0,91.3756,6.17,0.0903,0,102.6964,0.1663,0.0252,0.0542,0.0108,53.5566,77.657,0.9764,1.9528,0.0123,0.286,723.0136,8.7875,0.1103,77.657,0,0,0,0,0,0,0,0,0,0
2015-11-26,0,10.10960992,0,0.3,0,0,0,0,0,91.4025,6.17,0.0912,0,102.6964,0.1663,0.025,0.0549,0.011,52.7537,76.4928,0.9741,1.9481,0.0122,0.2846,712.1744,8.7666,0.1098,76.4928,0,0,0,0,0,0,0,0,0,0
2015-11-27,0,9.963640125,0,0.3,0,0,0,0,0,91.4293,6.17,0.0921,0,102.6964,0.1663,0.0248,0.0557,0.0111,51.9508,75.3286,0.9717,1.9435,0.0121,0.2833,701.3352,8.7457,0.1093,75.3286,0,0,0,0,0,0,0,0,0,0
2015-11-28,0,9.817670335,0,0.3,0,0,0,0,0,91.4561,6.17,0.0931,0,102.6964,0.1663,0.0246,0.0564,0.0113,51.1479,74.1644,0.9694,1.9389,0.0121,0.282,690.496,8.7248,0.1088,74.1644,0,0,0,0,0,0,0,0,0,0
2015-11-29,0,9.671700545,0,0.3,0,0,0,0,0,91.4829,6.17,0.094,0,102.6964,0.1663,0.0244,0.0572,0.0114,50.345,73.0002,0.9671,1.9342,0.012,0.2806,679.6568,8.7039,0.1082,73.0002,0,0,0,0,0,0,0,0,0,0
2015-11-30,0,9.525730755,0,0.4,0,0,0,0,0,91.5097,6.17,0.0949,0,102.6964,0.1663,0.0242,0.0579,0.0116,49.542,71.836,0.9648,1.9296,0.012,0.2793,668.8177,8.683,0.1077,71.836,0,0,0,0,0,0,0,0,0,0
2015-12-01,0,9.379760964,0,0.4,0,0,0,0,0,91.5366,6.17,0.0959,0,102.6964,0.1663,0.024,0.0587,0.0117,48.7391,70.6718,0.9625,1.9249,0.0119,0.278,657.9785,8.6621,0.1072,70.6718,0,0,0,0,0,0,0,0,0,0
2015-12-02,0,9.233791174,0,0.4,0,0,0,0,0,91.5634,6.17,0.0968,0,102.6964,0.1663,0.0238,0.0594,0.0119,47.9362,69.5076,0.9601,1.9203,0.0119,0.2766,647.1393,8.6412,0.1067,69.5076,0,0,0,0,0,0,0,0,0,0
2015-12-03,0,9.087821384,0,0.4,0,0,0,0,0,91.5902,6.17,0.0978,0,102.6964,0.1663,0.0236,0.0602,0.012,47.1333,68.3433,0.9578,1.9156,0.0118,0.2753,636.3001,8.6203,0.1062,68.3433,0,0,0,0,0,0,0,0,0,0
2015-12-04,0,8.941851593,0,0.4,0,0,0,0,0,91.617,6.17,0.0987,0,102.6964,0.1663,0.0234,0.0609,0.0122,46.3304,67.1791,0.9555,1.911,0.0117,0.274,625.4609,8.5994,0.1057,67.1791,0,0,0,0,0,0,0,0,0,0
2015-12-05,0,8.795881803,0,0.5,0,0,0,0,0,91.6438,6.17,0.0996,0,102.6964,0.1663,0.0232,0.0617,0.0123,45.5275,66.0149,0.9532,1.9063,0.0117,0.2726,614.6217,8.5785,0.1052,66.0149,0,0,0,0,0,0,0,0,0,0
2015-12-06,0,8.649912013,0,0.5,0,0,0,0,0,91.6707,6.17,0.1006,0,102.6964,0.1663,0.023,0.0624,0.0125,44.7246,64.8507,0.9508,1.9017,0.0116,0.2713,603.7826,8.5576,0.1046,64.8507,0,0,0,0,0,0,0,0,0,0
2015-12-07,0,8.503942222,0,0.5,0,0,0,0,0,91.6975,6.17,0.1015,0,102.6964,0.1663,0.0228,0.0632,0.0126,43.9217,63.6865,0.9485,1.897,0.0116,0.27,592.9434,8.5367,0.1041,63.6865,0,0,0,0,0,0,0,0,0,0
2015-12-08,0,8.35794463,0,0.5,0,0,0,0,0,91.7243,6.17,0.1016,0,102.6964,0.1631,0.0227,0.0635,0.0127,43.1188,62.5223,0.9494,1.8988,0.0116,0.2714,582.1042,8.5446,0.1047,62.5223,0,0,0,0,0,0,0,0,0,0
2015-12-09,0,8.211947037,0,0.5,0,0,0,0,0,91.7511,6.17,0.1018,0,102.6964,0.16,0.0225,0.0638,0.0128,42.3159,61.3581,0.9503,1.9005,0.0117,0.2728,571.265,8.5525,0.1052,61.3581,0,0,0,0,0,0,0,0,0,0
2015-12-10,0,8.065949444,0,1.7,0,0,0,0,0,91.7779,6.17,0.1019,0,102.6964,0.1568,0.0223,0.0641,0.0128,41.513,60.1939,0.9511,1.9023,0.0118,0.2743,560.4258,8.5603,0.1058,60.1939,0,0,0,0,0,0,0,0,0,0
2015-12-11,0,7.919951852,0,1.8,0,0,0,0,0,91.8048,6.17,0.1021,0,102.6964,0.1536,0.0221,0.0644,0.0129,40.7101,59.0297,0.952,1.904,0.0118,0.2757,549.5867,8.5682,0.1064,59.0297,0,0,0,0,0,0,0,0,0,0
2015-12-12,0,7.773954259,0,1.9,0,0,0,0,0,91.8316,6.17,0.1022,0,102.6964,0.1505,0.0219,0.0647,0.0129,39.9072,57.8655,0.9529,1.9058,0.0119,0.2772,538.7475,8.5761,0.1069,57.8655,0,0,0,0,0,0,0,0,0,0
2015-12-13,0,7.627956667,0,2,0,0,0,0,0,91.8584,6.17,0.1024,0,102.6964,0.1473,0.0217,0.065,0.013,39.1043,56.7013,0.9538,1.9075,0.0119,0.2786,527.9083,8.584,0.1075,56.7013,0,0,0,0,0,0,0,0,0,0
2015-12-14,0,7.481959074,0,1.5,0,0,0,0,0,91.8852,6.17,0.1025,0,102.6964,0.1441,0.0215,0.0653,0.0131,38.3014,55.5371,0.9546,1.9093,0.012,0.2801,517.0691,8.5918,0.108,55.5371,0,0,0,0,0,0,0,0,0,0
2015-12-15,0,7.335961481,0,1.5,0,0,0,0,0,91.912,6.17,0.1026,0,102.6964,0.141,0.0213,0.0656,0.0131,37.4985,54.3728,0.9555,1.9111,0.0121,0.2815,506.2299,8.5997,0.1086,54.3728,0,0,0,0,0,0,0,0,0,0
2015-12-16,0,7.189963889,0,1.5,0,0,0,0,0,91.9389,6.17,0.1028,0,102.6964,0.1378,0.0211,0.0659,0.0132,36.6956,53.2086,0.9564,1.9128,0.0121,0.283,495.3907,8.6076,0.1091,53.2086,0,0,0,0,0,0,0,0,0,0
2015-12-17,0,7.043966296,0,1.5,0,0,0,0,0,91.9657,6.17,0.1029,0,102.6964,0.1346,0.0209,0.0662,0.0132,35.8927,52.0444,0.9573,1.9146,0.0122,0.2844,484.5516,8.6155,0.1097,52.0444,0,0,0,0,0,0,0,0,0,0
2015-12-18,0,6.897968704,0,1.5,0,0,0,0,0,91.9925,6.17,0.1031,0,102.6964,0.1315,0.0207,0.0665,0.0133,35.0898,50.8802,0.9582,1.9163,0.0123,0.2859,473.7124,8.6234,0.1103,50.8802,0,0,0,0,0,0,0,0,0,0
2015-12-19,0,6.751971111,0,1.5,0,0,0,0,0,92.0193,6.17,0.1032,0,102.6964,0.1283,0.0205,0.0668,0.0134,34.2869,49.716,0.959,1.9181,0.0123,0.2873,462.8732,8.6312,0.1108,49.716,0,0,0,0,0,0,0,0,0,0
2015-12-20,0,6.605973519,0,1.5,0,0,0,0,0,92.0461,6.17,0.1033,0,102.6964,0.1251,0.0204,0.0671,0.0134,33.484,48.5518,0.9599,1.9198,0.0124,0.2888,452.034,8.6391,0.1114,48.5518,0,0,0,0,0,0,0,0,0,0
2015-12-21,0,6.459975926,0,1.5,0,0,0,0,0,92.073,6.17,0.1035,0,102.6964,0.122,0.0202,0.0674,0.0135,32.6811,47.3876,0.9608,1.9216,0.0124,0.2902,441.1948,8.647,0.1119,47.3876,0,0,0,0,0,0,0,0,0,0
2015-12-22,0,6.313978333,0,1.5,0,0,0,0,0,92.0998,6.17,0.1036,0,102.6964,0.1188,0.02,0.0677,0.0135,31.8782,46.2234,0.9617,1.9233,0.0125,0.2917,430.3557,8.6549,0.1125,46.2234,0,0,0,0,0,0,0,0,0,0
2015-12-23,0,6.167980741,0,1.5,0,0,0,0,0,92.1266,6.17,0.1038,0,102.6964,0.1156,0.0198,0.068,0.0136,31.0753,45.0592,0.9625,1.9251,0.0126,0.2931,419.5165,8.6627,0.1131,45.0592,0,0,0,0,0,0,0,0,0,0
2015-12-24,0,6.021983148,0,1.5,0,0,0,0,0,92.1534,6.17,0.1039,0,102.6964,0.1124,0.0196,0.0683,0.0137,30.2724,43.895,0.9634,1.9268,0.0126,0.2945,408.6773,8.6706,0.1136,43.895,0,0,0,0,0,0,0,0,0,0
2015-12-25,0,5.875985556,0,1.5,0,0,0,0,0,92.1802,6.17,0.104,0,102.6964,0.1093,0.0194,0.0686,0.0137,29.4695,42.7308,0.9643,1.9286,0.0127,0.296,397.8381,8.6785,0.1142,42.7308,0,0,0,0,0,0,0,0,0,0
2015-12-26,0,5.729987963,0,1.5,0,0,0,0,0,92.2071,6.17,0.1042,0,102.6964,0.1061,0.0192,0.0689,0.0138,28.6666,41.5666,0.9652,1.9303,0.0127,0.2974,386.9989,8.6864,0.1147,41.5666,0,0,0,0,0,0,0,0,0,0
2015-12-27,0,5.58399037,0,1.5,0,0,0,0,0,92.2339,6.17,0.1043,0,102.6964,0.1029,0.019,0.0692,0.0138,27.8637,40.4023,0.966,1.9321,0.0128,0.2989,376.1597,8.6942,0.1153,40.4023,0,0,0,0,0,0,0,0,0,0
2015-12-28,0,5.437992778,0,1.5,0,0,0,0,0,92.2607,6.17,0.1045,0,102.6964,0.0998,0.0188,0.0695,0.0139,27.0608,39.2381,0.9669,1.9338,0.0129,0.3003,365.3206,8.7021,0.1158,39.2381,0,0,0,0,0,0,0,0,0,0
2015-12-29,0,5.291995185,0,1.5,0,0,0,0,0,92.2875,6.17,0.1046,0,102.6964,0.0966,0.0186,0.0698,0.014,26.2579,38.0739,0.9678,1.9356,0.0129,0.3018,354.4814,8.71,0.1164,38.0739,0,0,0,0,0,0,0,0,0,0
2015-12-30,0,5.145997593,0,1.5,0,0,0,0,0,92.3143,6.17,0.1048,0,102.6964,0.0934,0.0184,0.0701,0.014,25.455,36.9097,0.9687,1.9373,0.013,0.3032,343.6422,8.7179,0.117,36.9097,0,0,0,0,0,0,0,0,0,0
2015-12-31,0,5,0,1.5,0,0,0,0,0,92.3412,6.17,0.1049,0,102.6964,0.0903,0.0182,0.0704,0.0141,24.6521,35.7455,0.9695,1.9391,0.0131,0.3047,332.803,8.7258,0.1175,35.7455,0,0,0,0,0,0,0,0,0,0
2016-01-01,0,5.044033267,0,1.5,0,0,0,0,0,92.368,6.17,0.105,0,102.6964,0.0871,0.018,0.0707,0.0141,23.8492,34.5813,0.9704,1.9408,0.0131,0.3061,321.9638,8.7336,0.1181,34.5813,0,0,0,0,0,0,0,0,0,0
2016-01-02,0,5.088066534,0,1.5,0,0,0,0,0,92.3948,6.17,0.1052,0,102.6964,0.0839,0.0179,0.071,0.0142,23.0463,33.4171,0.9713,1.9426,0.0132,0.3076,311.1247,8.7415,0.1186,33.4171,0,0,0,0,0,0,0,0,0,0
